#EXPORTTYPE:                 	DATA SINGLE                             
#FILE:                       	SK_Clear_resin_entalp5kpm_20-150.ngb-sdg
#FORMAT:                     	NETZSCH5                                
#FTYPE:                      	ASCII                                   
#IDENTITY:                   	SK_clear_resin                          
#DECIMAL:                    	POINT                                   
#SEPARATOR:                  	TAB                                     
#MTYPE:                      	DSC                                     
#INSTRUMENT:                 	NETZSCH DSC 214                         
#PROJECT:                    	?ø?†??-Ø                              
#DATE/TIME:                  	13.09.2019 19:00:27 (UTC+3)             
#CORR. FILE:                 	                                        
#TEMPCAL:                    	applied                                 
#SENSITIVITY:                	applied                                 
#LABORATORY:                 	CISIS                                   
#OPERATOR:                   	Nasonov                                 
#REMARK:                     	                                        
#SAMPLE:                     	1070-G290S -0-Ù.1-3-17X3                
#SAMPLE MASS /mg:            	8.3                                     
#MATERIAL:                   	                                        
#REFERENCE:                  	                                        
#REFERENCE MASS /mg:         	7.76                                    
#TYPE OF CRUCIBLE:           	Concavus Pan Al, pierced lid            
#SAMPLE CRUCIBLE MASS /mg:   	0                                       
#REFERENCE CRUCIBLE MASS /mg:	0                                       
#M.RANGE /ßV:                	5000                                    
#TAU-R:                      	---                                     
#CORR. CODE:                 	009                                     
#EXO:                        	+1                                      
#RANGE:                      	20ËC/5.0(K/min)/130ËC                   
#SEGMENT:                    	S1/1                                    
#SEG. 1:                     	20ËC/5.0(K/min)/130ËC                   

##Temp./ËC	Time/min	DSC/(mW/mg)	Sensit./(uV/mW)
 41.87783	 4.37000	      -0.16290	3.38363
 41.92784	 4.38000	      -0.16295	3.38365
 41.97784	 4.39000	      -0.16322	3.38368
 42.02785	 4.40000	      -0.16330	3.38370
 42.07784	 4.41000	      -0.16320	3.38372
 42.12784	 4.42000	      -0.16329	3.38374
 42.17788	 4.43000	      -0.16328	3.38377
 42.22792	 4.44000	      -0.16334	3.38379
 42.27798	 4.45000	      -0.16337	3.38381
 42.32802	 4.46000	      -0.16344	3.38383
 42.37804	 4.47000	      -0.16350	3.38386
 42.42808	 4.48000	      -0.16351	3.38388
 42.47812	 4.49000	      -0.16347	3.38390
 42.52818	 4.50000	      -0.16352	3.38392
 42.57826	 4.51000	      -0.16356	3.38394
 42.62826	 4.52000	      -0.16362	3.38396
 42.67828	 4.53000	      -0.16364	3.38399
 42.72829	 4.54000	      -0.16370	3.38401
 42.77830	 4.55000	      -0.16383	3.38403
 42.82831	 4.56000	      -0.16377	3.38405
 42.87834	 4.57000	      -0.16376	3.38407
 42.92836	 4.58000	      -0.16378	3.38409
 42.97838	 4.59000	      -0.16392	3.38411
 43.02841	 4.60000	      -0.16403	3.38413
 43.07847	 4.61000	      -0.16398	3.38416
 43.12851	 4.62000	      -0.16402	3.38418
 43.17854	 4.63000	      -0.16404	3.38420
 43.22856	 4.64000	      -0.16407	3.38422
 43.27855	 4.65000	      -0.16415	3.38424
 43.32859	 4.66000	      -0.16417	3.38426
 43.37861	 4.67000	      -0.16440	3.38428
 43.42864	 4.68000	      -0.16479	3.38430
 43.47868	 4.69000	      -0.16469	3.38432
 43.52872	 4.70000	      -0.16473	3.38434
 43.57875	 4.71000	      -0.16480	3.38436
 43.62874	 4.72000	      -0.16477	3.38438
 43.67874	 4.73000	      -0.16476	3.38440
 43.72872	 4.74000	      -0.16485	3.38442
 43.77873	 4.75000	      -0.16487	3.38444
 43.82874	 4.76000	      -0.16489	3.38446
 43.87870	 4.77000	      -0.16489	3.38448
 43.92867	 4.78000	      -0.16489	3.38450
 43.97869	 4.79000	      -0.16490	3.38452
 44.02870	 4.80000	      -0.16492	3.38454
 44.07872	 4.81000	      -0.16517	3.38456
 44.12877	 4.82000	      -0.16517	3.38458
 44.17881	 4.83000	      -0.16519	3.38460
 44.22882	 4.84000	      -0.16509	3.38462
 44.27884	 4.85000	      -0.16509	3.38464
 44.32884	 4.86000	      -0.16514	3.38466
 44.37881	 4.87000	      -0.16523	3.38468
 44.42885	 4.88000	      -0.16523	3.38470
 44.47885	 4.89000	      -0.16507	3.38472
 44.52884	 4.90000	      -0.16509	3.38474
 44.57879	 4.91000	      -0.16527	3.38476
 44.62875	 4.92000	      -0.16531	3.38478
 44.67878	 4.93000	      -0.16540	3.38479
 44.72877	 4.94000	      -0.16545	3.38481
 44.77874	 4.95000	      -0.16548	3.38483
 44.82875	 4.96000	      -0.16548	3.38485
 44.87874	 4.97000	      -0.16555	3.38487
 44.92872	 4.98000	      -0.16562	3.38489
 44.97872	 4.99000	      -0.16566	3.38491
 45.02871	 5.00000	      -0.16573	3.38493
 45.07874	 5.01000	      -0.16570	3.38494
 45.12877	 5.02000	      -0.16564	3.38496
 45.17877	 5.03000	      -0.16572	3.38498
 45.22877	 5.04000	      -0.16583	3.38500
 45.27881	 5.05000	      -0.16588	3.38502
 45.32885	 5.06000	      -0.16585	3.38504
 45.37885	 5.07000	      -0.16581	3.38505
 45.42887	 5.08000	      -0.16593	3.38507
 45.47891	 5.09000	      -0.16593	3.38509
 45.52892	 5.10000	      -0.16584	3.38511
 45.57899	 5.11000	      -0.16587	3.38512
 45.62903	 5.12000	      -0.16589	3.38514
 45.67915	 5.13000	      -0.16594	3.38516
 45.72918	 5.14000	      -0.16586	3.38518
 45.77921	 5.15000	      -0.16587	3.38520
 45.82920	 5.16000	      -0.16585	3.38521
 45.87921	 5.17000	      -0.16591	3.38523
 45.92923	 5.18000	      -0.16604	3.38525
 45.97924	 5.19000	      -0.16603	3.38526
 46.02923	 5.20000	      -0.16622	3.38528
 46.07927	 5.21000	      -0.16624	3.38530
 46.12926	 5.22000	      -0.16624	3.38532
 46.17929	 5.23000	      -0.16624	3.38533
 46.22933	 5.24000	      -0.16623	3.38535
 46.27934	 5.25000	      -0.16635	3.38537
 46.32933	 5.26000	      -0.16632	3.38538
 46.37934	 5.27000	      -0.16623	3.38540
 46.42933	 5.28000	      -0.16626	3.38542
 46.47933	 5.29000	      -0.16638	3.38543
 46.52930	 5.30000	      -0.16646	3.38545
 46.57933	 5.31000	      -0.16650	3.38547
 46.62936	 5.32000	      -0.16651	3.38548
 46.67936	 5.33000	      -0.16656	3.38550
 46.72934	 5.34000	      -0.16655	3.38552
 46.77942	 5.35000	      -0.16659	3.38553
 46.82943	 5.36000	      -0.16667	3.38555
 46.87943	 5.37000	      -0.16662	3.38556
 46.92944	 5.38000	      -0.16650	3.38558
 46.97942	 5.39000	      -0.16653	3.38560
 47.02939	 5.40000	      -0.16647	3.38561
 47.07938	 5.41000	      -0.16653	3.38563
 47.12941	 5.42000	      -0.16659	3.38564
 47.17946	 5.43000	      -0.16647	3.38566
 47.22951	 5.44000	      -0.16649	3.38567
 47.27952	 5.45000	      -0.16649	3.38569
 47.32954	 5.46000	      -0.16661	3.38571
 47.37954	 5.47000	      -0.16691	3.38572
 47.42956	 5.48000	      -0.16692	3.38574
 47.47959	 5.49000	      -0.16692	3.38575
 47.52959	 5.50000	      -0.16682	3.38577
 47.57962	 5.51000	      -0.16696	3.38578
 47.62959	 5.52000	      -0.16694	3.38580
 47.67954	 5.53000	      -0.16700	3.38581
 47.72948	 5.54000	      -0.16700	3.38583
 47.77947	 5.55000	      -0.16701	3.38584
 47.82949	 5.56000	      -0.16718	3.38586
 47.87951	 5.57000	      -0.16721	3.38587
 47.92949	 5.58000	      -0.16719	3.38589
 47.97950	 5.59000	      -0.16717	3.38590
 48.02952	 5.60000	      -0.16725	3.38592
 48.07952	 5.61000	      -0.16741	3.38593
 48.12951	 5.62000	      -0.16738	3.38594
 48.17949	 5.63000	      -0.16738	3.38596
 48.22946	 5.64000	      -0.16740	3.38597
 48.27944	 5.65000	      -0.16747	3.38599
 48.32948	 5.66000	      -0.16751	3.38600
 48.37950	 5.67000	      -0.16745	3.38601
 48.42954	 5.68000	      -0.16755	3.38603
 48.47958	 5.69000	      -0.16763	3.38604
 48.52956	 5.70000	      -0.16755	3.38606
 48.57956	 5.71000	      -0.16748	3.38607
 48.62956	 5.72000	      -0.16763	3.38608
 48.67956	 5.73000	      -0.16768	3.38610
 48.72956	 5.74000	      -0.16768	3.38611
 48.77955	 5.75000	      -0.16762	3.38613
 48.82954	 5.76000	      -0.16762	3.38614
 48.87950	 5.77000	      -0.16754	3.38615
 48.92951	 5.78000	      -0.16745	3.38617
 48.97952	 5.79000	      -0.16749	3.38618
 49.02954	 5.80000	      -0.16759	3.38619
 49.07958	 5.81000	      -0.16781	3.38621
 49.12957	 5.82000	      -0.16778	3.38622
 49.17951	 5.83000	      -0.16780	3.38623
 49.22952	 5.84000	      -0.16777	3.38624
 49.27953	 5.85000	      -0.16786	3.38626
 49.32957	 5.86000	      -0.16785	3.38627
 49.37959	 5.87000	      -0.16793	3.38628
 49.42962	 5.88000	      -0.16798	3.38630
 49.47966	 5.89000	      -0.16804	3.38631
 49.52964	 5.90000	      -0.16798	3.38632
 49.57964	 5.91000	      -0.16796	3.38633
 49.62956	 5.92000	      -0.16822	3.38635
 49.67953	 5.93000	      -0.16818	3.38636
 49.72957	 5.94000	      -0.16813	3.38637
 49.77958	 5.95000	      -0.16815	3.38638
 49.82956	 5.96000	      -0.16807	3.38640
 49.87957	 5.97000	      -0.16813	3.38641
 49.92952	 5.98000	      -0.16823	3.38642
 49.97952	 5.99000	      -0.16834	3.38643
 50.02956	 6.00000	      -0.16846	3.38644
 50.07960	 6.01000	      -0.16833	3.38646
 50.12962	 6.02000	      -0.16832	3.38647
 50.17964	 6.03000	      -0.16838	3.38648
 50.22967	 6.04000	      -0.16840	3.38649
 50.27968	 6.05000	      -0.16845	3.38650
 50.32966	 6.06000	      -0.16850	3.38651
 50.37961	 6.07000	      -0.16855	3.38653
 50.42962	 6.08000	      -0.16863	3.38654
 50.47960	 6.09000	      -0.16864	3.38655
 50.52961	 6.10000	      -0.16871	3.38656
 50.57969	 6.11000	      -0.16879	3.38657
 50.62974	 6.12000	      -0.16873	3.38658
 50.67978	 6.13000	      -0.16886	3.38659
 50.72982	 6.14000	      -0.16876	3.38660
 50.77989	 6.15000	      -0.16867	3.38662
 50.82992	 6.16000	      -0.16867	3.38663
 50.87995	 6.17000	      -0.16866	3.38664
 50.93003	 6.18000	      -0.16872	3.38665
 50.98005	 6.19000	      -0.16870	3.38666
 51.03007	 6.20000	      -0.16892	3.38667
 51.08010	 6.21000	      -0.16896	3.38668
 51.13013	 6.22000	      -0.16887	3.38669
 51.18015	 6.23000	      -0.16886	3.38670
 51.23018	 6.24000	      -0.16885	3.38671
 51.28015	 6.25000	      -0.16899	3.38672
 51.33011	 6.26000	      -0.16899	3.38673
 51.38009	 6.27000	      -0.16903	3.38674
 51.43007	 6.28000	      -0.16916	3.38675
 51.48003	 6.29000	      -0.16918	3.38676
 51.53000	 6.30000	      -0.16922	3.38677
 51.58001	 6.31000	      -0.16940	3.38678
 51.63005	 6.32000	      -0.16942	3.38679
 51.68008	 6.33000	      -0.16948	3.38680
 51.73007	 6.34000	      -0.16948	3.38681
 51.78005	 6.35000	      -0.16946	3.38682
 51.83007	 6.36000	      -0.16951	3.38683
 51.88009	 6.37000	      -0.16961	3.38684
 51.93013	 6.38000	      -0.16968	3.38685
 51.98022	 6.39000	      -0.16967	3.38686
 52.03021	 6.40000	      -0.16976	3.38687
 52.08019	 6.41000	      -0.16980	3.38688
 52.13016	 6.42000	      -0.16955	3.38689
 52.18016	 6.43000	      -0.16970	3.38690
 52.23020	 6.44000	      -0.16974	3.38691
 52.28021	 6.45000	      -0.16978	3.38691
 52.33023	 6.46000	      -0.16975	3.38692
 52.38030	 6.47000	      -0.16968	3.38693
 52.43034	 6.48000	      -0.16964	3.38694
 52.48037	 6.49000	      -0.16962	3.38695
 52.53036	 6.50000	      -0.16973	3.38696
 52.58037	 6.51000	      -0.16973	3.38697
 52.63034	 6.52000	      -0.16979	3.38698
 52.68033	 6.53000	      -0.16985	3.38698
 52.73031	 6.54000	      -0.16980	3.38699
 52.78024	 6.55000	      -0.16998	3.38700
 52.83021	 6.56000	      -0.16999	3.38701
 52.88017	 6.57000	      -0.17002	3.38702
 52.93011	 6.58000	      -0.16992	3.38703
 52.98007	 6.59000	      -0.16984	3.38703
 53.03005	 6.60000	      -0.16973	3.38704
 53.08003	 6.61000	      -0.16974	3.38705
 53.13000	 6.62000	      -0.17008	3.38706
 53.17996	 6.63000	      -0.17004	3.38707
 53.22993	 6.64000	      -0.17005	3.38707
 53.27991	 6.65000	      -0.16984	3.38708
 53.32993	 6.66000	      -0.16980	3.38709
 53.37986	 6.67000	      -0.16991	3.38710
 53.42984	 6.68000	      -0.17009	3.38710
 53.47986	 6.69000	      -0.17009	3.38711
 53.52987	 6.70000	      -0.17006	3.38712
 53.57990	 6.71000	      -0.16998	3.38713
 53.62989	 6.72000	      -0.16997	3.38713
 53.67991	 6.73000	      -0.16998	3.38714
 53.72995	 6.74000	      -0.16997	3.38715
 53.77997	 6.75000	      -0.16987	3.38716
 53.82997	 6.76000	      -0.17013	3.38716
 53.88000	 6.77000	      -0.17009	3.38717
 53.92998	 6.78000	      -0.17004	3.38718
 53.98001	 6.79000	      -0.16998	3.38718
 54.03002	 6.80000	      -0.16985	3.38719
 54.08002	 6.81000	      -0.16986	3.38720
 54.13005	 6.82000	      -0.16988	3.38720
 54.18006	 6.83000	      -0.16999	3.38721
 54.23010	 6.84000	      -0.17018	3.38722
 54.28010	 6.85000	      -0.17014	3.38722
 54.33011	 6.86000	      -0.17004	3.38723
 54.38013	 6.87000	      -0.17005	3.38724
 54.43011	 6.88000	      -0.16999	3.38724
 54.48011	 6.89000	      -0.16995	3.38725
 54.53007	 6.90000	      -0.16991	3.38725
 54.58009	 6.91000	      -0.16995	3.38726
 54.63008	 6.92000	      -0.17002	3.38727
 54.68015	 6.93000	      -0.17006	3.38727
 54.73018	 6.94000	      -0.16999	3.38728
 54.78022	 6.95000	      -0.17014	3.38728
 54.83028	 6.96000	      -0.17013	3.38729
 54.88029	 6.97000	      -0.17011	3.38730
 54.93034	 6.98000	      -0.17016	3.38730
 54.98039	 6.99000	      -0.17014	3.38731
 55.03039	 7.00000	      -0.17016	3.38731
 55.08040	 7.01000	      -0.17013	3.38732
 55.13041	 7.02000	      -0.17014	3.38732
 55.18041	 7.03000	      -0.17006	3.38733
 55.23043	 7.04000	      -0.16999	3.38733
 55.28044	 7.05000	      -0.16999	3.38734
 55.33048	 7.06000	      -0.17003	3.38734
 55.38050	 7.07000	      -0.16999	3.38735
 55.43059	 7.08000	      -0.17001	3.38735
 55.48059	 7.09000	      -0.17005	3.38736
 55.53056	 7.10000	      -0.17005	3.38736
 55.58054	 7.11000	      -0.17008	3.38737
 55.63052	 7.12000	      -0.17012	3.38737
 55.68052	 7.13000	      -0.17011	3.38738
 55.73051	 7.14000	      -0.17007	3.38738
 55.78054	 7.15000	      -0.17007	3.38739
 55.83054	 7.16000	      -0.17006	3.38739
 55.88054	 7.17000	      -0.17014	3.38740
 55.93054	 7.18000	      -0.17007	3.38740
 55.98051	 7.19000	      -0.16996	3.38740
 56.03049	 7.20000	      -0.16996	3.38741
 56.08047	 7.21000	      -0.17000	3.38741
 56.13049	 7.22000	      -0.17010	3.38742
 56.18049	 7.23000	      -0.17014	3.38742
 56.23048	 7.24000	      -0.17002	3.38742
 56.28046	 7.25000	      -0.17010	3.38743
 56.33044	 7.26000	      -0.17021	3.38743
 56.38043	 7.27000	      -0.17024	3.38744
 56.43043	 7.28000	      -0.17021	3.38744
 56.48043	 7.29000	      -0.17027	3.38744
 56.53039	 7.30000	      -0.17026	3.38745
 56.58047	 7.31000	      -0.17030	3.38745
 56.63051	 7.32000	      -0.17043	3.38745
 56.68053	 7.33000	      -0.17051	3.38746
 56.73054	 7.34000	      -0.17051	3.38746
 56.78057	 7.35000	      -0.17034	3.38746
 56.83059	 7.36000	      -0.17029	3.38747
 56.88062	 7.37000	      -0.17035	3.38747
 56.93064	 7.38000	      -0.17035	3.38747
 56.98064	 7.39000	      -0.17039	3.38748
 57.03066	 7.40000	      -0.17050	3.38748
 57.08071	 7.41000	      -0.17054	3.38748
 57.13077	 7.42000	      -0.17057	3.38749
 57.18083	 7.43000	      -0.17051	3.38749
 57.23089	 7.44000	      -0.17048	3.38749
 57.28093	 7.45000	      -0.17043	3.38749
 57.33095	 7.46000	      -0.17044	3.38750
 57.38100	 7.47000	      -0.17052	3.38750
 57.43103	 7.48000	      -0.17062	3.38750
 57.48107	 7.49000	      -0.17056	3.38750
 57.53107	 7.50000	      -0.17059	3.38750
 57.58107	 7.51000	      -0.17067	3.38751
 57.63108	 7.52000	      -0.17069	3.38751
 57.68108	 7.53000	      -0.17059	3.38751
 57.73107	 7.54000	      -0.17059	3.38751
 57.78102	 7.55000	      -0.17060	3.38752
 57.83100	 7.56000	      -0.17058	3.38752
 57.88103	 7.57000	      -0.17053	3.38752
 57.93105	 7.58000	      -0.17055	3.38752
 57.98112	 7.59000	      -0.17053	3.38752
 58.03111	 7.60000	      -0.17054	3.38752
 58.08119	 7.61000	      -0.17053	3.38753
 58.13125	 7.62000	      -0.17052	3.38753
 58.18128	 7.63000	      -0.17048	3.38753
 58.23133	 7.64000	      -0.17048	3.38753
 58.28134	 7.65000	      -0.17045	3.38753
 58.33139	 7.66000	      -0.17046	3.38753
 58.38144	 7.67000	      -0.17034	3.38753
 58.43144	 7.68000	      -0.17026	3.38754
 58.48143	 7.69000	      -0.17030	3.38754
 58.53141	 7.70000	      -0.17027	3.38754
 58.58144	 7.71000	      -0.17028	3.38754
 58.63139	 7.72000	      -0.17033	3.38754
 58.68132	 7.73000	      -0.17025	3.38754
 58.73126	 7.74000	      -0.17010	3.38754
 58.78121	 7.75000	      -0.17003	3.38754
 58.83115	 7.76000	      -0.16998	3.38754
 58.88107	 7.77000	      -0.16992	3.38754
 58.93102	 7.78000	      -0.16993	3.38754
 58.98100	 7.79000	      -0.16994	3.38754
 59.03097	 7.80000	      -0.16999	3.38754
 59.08093	 7.81000	      -0.17000	3.38754
 59.13090	 7.82000	      -0.17017	3.38755
 59.18088	 7.83000	      -0.17007	3.38755
 59.23080	 7.84000	      -0.16998	3.38755
 59.28082	 7.85000	      -0.16996	3.38755
 59.33080	 7.86000	      -0.17006	3.38755
 59.38077	 7.87000	      -0.17016	3.38755
 59.43074	 7.88000	      -0.17027	3.38755
 59.48068	 7.89000	      -0.17024	3.38755
 59.53069	 7.90000	      -0.17022	3.38754
 59.58072	 7.91000	      -0.17007	3.38754
 59.63079	 7.92000	      -0.17000	3.38754
 59.68083	 7.93000	      -0.17001	3.38754
 59.73090	 7.94000	      -0.17005	3.38754
 59.78097	 7.95000	      -0.17012	3.38754
 59.83102	 7.96000	      -0.17015	3.38754
 59.88110	 7.97000	      -0.17018	3.38754
 59.93115	 7.98000	      -0.17021	3.38754
 59.98118	 7.99000	      -0.17013	3.38754
 60.03120	 8.00000	      -0.17009	3.38754
 60.08124	 8.01000	      -0.17000	3.38754
 60.13125	 8.02000	      -0.17015	3.38754
 60.18127	 8.03000	      -0.16993	3.38754
 60.23126	 8.04000	      -0.16994	3.38754
 60.28128	 8.05000	      -0.17005	3.38753
 60.33130	 8.06000	      -0.17003	3.38753
 60.38131	 8.07000	      -0.17014	3.38753
 60.43133	 8.08000	      -0.17015	3.38753
 60.48134	 8.09000	      -0.17012	3.38753
 60.53136	 8.10000	      -0.17005	3.38753
 60.58136	 8.11000	      -0.17018	3.38753
 60.63136	 8.12000	      -0.17011	3.38752
 60.68137	 8.13000	      -0.17006	3.38752
 60.73139	 8.14000	      -0.17004	3.38752
 60.78141	 8.15000	      -0.17013	3.38752
 60.83141	 8.16000	      -0.17010	3.38752
 60.88141	 8.17000	      -0.17009	3.38751
 60.93148	 8.18000	      -0.17008	3.38751
 60.98148	 8.19000	      -0.17000	3.38751
 61.03152	 8.20000	      -0.17001	3.38751
 61.08158	 8.21000	      -0.17019	3.38751
 61.13162	 8.22000	      -0.17004	3.38750
 61.18159	 8.23000	      -0.17000	3.38750
 61.23159	 8.24000	      -0.16994	3.38750
 61.28159	 8.25000	      -0.16988	3.38750
 61.33156	 8.26000	      -0.16995	3.38749
 61.38157	 8.27000	      -0.16990	3.38749
 61.43162	 8.28000	      -0.16972	3.38749
 61.48164	 8.29000	      -0.16973	3.38749
 61.53169	 8.30000	      -0.16976	3.38748
 61.58172	 8.31000	      -0.16981	3.38748
 61.63171	 8.32000	      -0.16974	3.38748
 61.68172	 8.33000	      -0.16961	3.38747
 61.73167	 8.34000	      -0.16958	3.38747
 61.78160	 8.35000	      -0.16968	3.38747
 61.83154	 8.36000	      -0.16968	3.38747
 61.88147	 8.37000	      -0.16964	3.38746
 61.93138	 8.38000	      -0.16966	3.38746
 61.98132	 8.39000	      -0.16971	3.38746
 62.03123	 8.40000	      -0.16964	3.38745
 62.08119	 8.41000	      -0.16970	3.38745
 62.13107	 8.42000	      -0.16976	3.38745
 62.18093	 8.43000	      -0.16975	3.38744
 62.23079	 8.44000	      -0.16984	3.38744
 62.28068	 8.45000	      -0.16982	3.38743
 62.33057	 8.46000	      -0.16977	3.38743
 62.38045	 8.47000	      -0.16979	3.38743
 62.43039	 8.48000	      -0.16978	3.38742
 62.48035	 8.49000	      -0.16978	3.38742
 62.53034	 8.50000	      -0.16981	3.38741
 62.58028	 8.51000	      -0.16985	3.38741
 62.63023	 8.52000	      -0.16979	3.38741
 62.68020	 8.53000	      -0.16984	3.38740
 62.73016	 8.54000	      -0.16985	3.38740
 62.78014	 8.55000	      -0.16992	3.38739
 62.83011	 8.56000	      -0.16992	3.38739
 62.88009	 8.57000	      -0.16995	3.38738
 62.93008	 8.58000	      -0.16992	3.38738
 62.98006	 8.59000	      -0.16986	3.38738
 63.03010	 8.60000	      -0.16982	3.38737
 63.08004	 8.61000	      -0.16985	3.38737
 63.13000	 8.62000	      -0.16995	3.38736
 63.18001	 8.63000	      -0.17003	3.38736
 63.23003	 8.64000	      -0.17004	3.38735
 63.28006	 8.65000	      -0.16999	3.38735
 63.33007	 8.66000	      -0.16998	3.38734
 63.38008	 8.67000	      -0.17002	3.38734
 63.43008	 8.68000	      -0.17010	3.38733
 63.48007	 8.69000	      -0.17018	3.38733
 63.53005	 8.70000	      -0.17019	3.38732
 63.58003	 8.71000	      -0.17019	3.38732
 63.63002	 8.72000	      -0.17053	3.38731
 63.68004	 8.73000	      -0.17062	3.38730
 63.73003	 8.74000	      -0.17052	3.38730
 63.78008	 8.75000	      -0.17052	3.38729
 63.83013	 8.76000	      -0.17054	3.38729
 63.88020	 8.77000	      -0.17069	3.38728
 63.93025	 8.78000	      -0.17098	3.38728
 63.98025	 8.79000	      -0.17092	3.38727
 64.03028	 8.80000	      -0.17086	3.38726
 64.08027	 8.81000	      -0.17089	3.38726
 64.13025	 8.82000	      -0.17088	3.38725
 64.18034	 8.83000	      -0.17097	3.38725
 64.23041	 8.84000	      -0.17106	3.38724
 64.28050	 8.85000	      -0.17104	3.38723
 64.33059	 8.86000	      -0.17099	3.38723
 64.38071	 8.87000	      -0.17103	3.38722
 64.43079	 8.88000	      -0.17101	3.38722
 64.48079	 8.89000	      -0.17091	3.38721
 64.53080	 8.90000	      -0.17111	3.38720
 64.58083	 8.91000	      -0.17116	3.38720
 64.63085	 8.92000	      -0.17126	3.38719
 64.68088	 8.93000	      -0.17124	3.38718
 64.73093	 8.94000	      -0.17117	3.38718
 64.78095	 8.95000	      -0.17116	3.38717
 64.83097	 8.96000	      -0.17116	3.38716
 64.88100	 8.97000	      -0.17116	3.38715
 64.93103	 8.98000	      -0.17112	3.38715
 64.98104	 8.99000	      -0.17117	3.38714
 65.03107	 9.00000	      -0.17122	3.38713
 65.08105	 9.01000	      -0.17117	3.38713
 65.13107	 9.02000	      -0.17118	3.38712
 65.18108	 9.03000	      -0.17119	3.38711
 65.23107	 9.04000	      -0.17121	3.38710
 65.28111	 9.05000	      -0.17116	3.38710
 65.33111	 9.06000	      -0.17111	3.38709
 65.38113	 9.07000	      -0.17109	3.38708
 65.43108	 9.08000	      -0.17103	3.38707
 65.48102	 9.09000	      -0.17112	3.38707
 65.53102	 9.10000	      -0.17107	3.38706
 65.58100	 9.11000	      -0.17115	3.38705
 65.63098	 9.12000	      -0.17115	3.38704
 65.68095	 9.13000	      -0.17146	3.38703
 65.73093	 9.14000	      -0.17154	3.38703
 65.78093	 9.15000	      -0.17148	3.38702
 65.83092	 9.16000	      -0.17138	3.38701
 65.88094	 9.17000	      -0.17130	3.38700
 65.93092	 9.18000	      -0.17128	3.38699
 65.98093	 9.19000	      -0.17138	3.38699
 66.03097	 9.20000	      -0.17128	3.38698
 66.08097	 9.21000	      -0.17128	3.38697
 66.13102	 9.22000	      -0.17131	3.38696
 66.18107	 9.23000	      -0.17132	3.38695
 66.23110	 9.24000	      -0.17131	3.38694
 66.28111	 9.25000	      -0.17125	3.38693
 66.33107	 9.26000	      -0.17129	3.38693
 66.38106	 9.27000	      -0.17127	3.38692
 66.43105	 9.28000	      -0.17121	3.38691
 66.48102	 9.29000	      -0.17111	3.38690
 66.53100	 9.30000	      -0.17107	3.38689
 66.58102	 9.31000	      -0.17099	3.38688
 66.63103	 9.32000	      -0.17094	3.38687
 66.68108	 9.33000	      -0.17079	3.38686
 66.73110	 9.34000	      -0.17086	3.38685
 66.78113	 9.35000	      -0.17083	3.38684
 66.83113	 9.36000	      -0.17070	3.38683
 66.88111	 9.37000	      -0.17068	3.38682
 66.93111	 9.38000	      -0.17057	3.38682
 66.98111	 9.39000	      -0.17051	3.38681
 67.03108	 9.40000	      -0.17058	3.38680
 67.08103	 9.41000	      -0.17057	3.38679
 67.13107	 9.42000	      -0.17057	3.38678
 67.18106	 9.43000	      -0.17044	3.38677
 67.23105	 9.44000	      -0.17038	3.38676
 67.28103	 9.45000	      -0.17030	3.38675
 67.33100	 9.46000	      -0.17015	3.38674
 67.38102	 9.47000	      -0.16995	3.38673
 67.43102	 9.48000	      -0.16971	3.38672
 67.48107	 9.49000	      -0.16968	3.38671
 67.53110	 9.50000	      -0.16957	3.38670
 67.58109	 9.51000	      -0.16952	3.38669
 67.63111	 9.52000	      -0.16960	3.38668
 67.68113	 9.53000	      -0.16956	3.38667
 67.73113	 9.54000	      -0.16946	3.38665
 67.78113	 9.55000	      -0.16946	3.38664
 67.83107	 9.56000	      -0.16942	3.38663
 67.88104	 9.57000	      -0.16935	3.38662
 67.93102	 9.58000	      -0.16917	3.38661
 67.98103	 9.59000	      -0.16904	3.38660
 68.03103	 9.60000	      -0.16891	3.38659
 68.08103	 9.61000	      -0.16870	3.38658
 68.13100	 9.62000	      -0.16852	3.38657
 68.18098	 9.63000	      -0.16844	3.38656
 68.23097	 9.64000	      -0.16843	3.38655
 68.28098	 9.65000	      -0.16846	3.38653
 68.33105	 9.66000	      -0.16821	3.38652
 68.38109	 9.67000	      -0.16817	3.38651
 68.43111	 9.68000	      -0.16820	3.38650
 68.48113	 9.69000	      -0.16782	3.38649
 68.53121	 9.70000	      -0.16784	3.38648
 68.58124	 9.71000	      -0.16769	3.38647
 68.63125	 9.72000	      -0.16762	3.38645
 68.68127	 9.73000	      -0.16743	3.38644
 68.73128	 9.74000	      -0.16731	3.38643
 68.78132	 9.75000	      -0.16716	3.38642
 68.83131	 9.76000	      -0.16714	3.38641
 68.88139	 9.77000	      -0.16679	3.38640
 68.93143	 9.78000	      -0.16689	3.38638
 68.98145	 9.79000	      -0.16692	3.38637
 69.03148	 9.80000	      -0.16668	3.38636
 69.08148	 9.81000	      -0.16652	3.38635
 69.13151	 9.82000	      -0.16641	3.38634
 69.18147	 9.83000	      -0.16633	3.38632
 69.23146	 9.84000	      -0.16608	3.38631
 69.28146	 9.85000	      -0.16589	3.38630
 69.33146	 9.86000	      -0.16562	3.38629
 69.38145	 9.87000	      -0.16557	3.38627
 69.43144	 9.88000	      -0.16551	3.38626
