#EXPORTTYPE:                 	DATA SINGLE                              
#FILE:                       	SK_Clear_resin_entalp10kpm_20-150.ngb-sdg
#FORMAT:                     	NETZSCH5                                 
#FTYPE:                      	ASCII                                    
#IDENTITY:                   	SK_clear_resin                           
#DECIMAL:                    	POINT                                    
#SEPARATOR:                  	TAB                                      
#MTYPE:                      	DSC                                      
#INSTRUMENT:                 	NETZSCH DSC 214                          
#PROJECT:                    	?ø?†??-Ø                               
#DATE/TIME:                  	13.09.2019 18:18:30 (UTC+3)              
#CORR. FILE:                 	                                         
#TEMPCAL:                    	applied                                  
#SENSITIVITY:                	applied                                  
#LABORATORY:                 	CISIS                                    
#OPERATOR:                   	Nasonov                                  
#REMARK:                     	                                         
#SAMPLE:                     	1070-G290S -0-Ù.1-3-17X3                 
#SAMPLE MASS /mg:            	7.81                                     
#MATERIAL:                   	                                         
#REFERENCE:                  	                                         
#REFERENCE MASS /mg:         	7.76                                     
#TYPE OF CRUCIBLE:           	Concavus Pan Al, pierced lid             
#SAMPLE CRUCIBLE MASS /mg:   	0                                        
#REFERENCE CRUCIBLE MASS /mg:	0                                        
#M.RANGE /ßV:                	5000                                     
#TAU-R:                      	---                                      
#CORR. CODE:                 	009                                      
#EXO:                        	+1                                       
#RANGE:                      	20ËC/10.0(K/min)/150ËC                   
#SEGMENT:                    	S1/1                                     
#SEG. 1:                     	20ËC/10.0(K/min)/150ËC                   

##Temp./ËC	Time/min	DSC/(mW/mg)	Sensit./(uV/mW)
 43.72375	 2.37000	      -0.31062	3.38442
 43.82361	 2.38000	      -0.31093	3.38446
 43.92346	 2.39000	      -0.31147	3.38450
 44.02331	 2.40000	      -0.31171	3.38454
 44.12323	 2.41000	      -0.31159	3.38458
 44.22308	 2.42000	      -0.31162	3.38462
 44.32293	 2.43000	      -0.31188	3.38466
 44.42270	 2.44000	      -0.31214	3.38470
 44.52257	 2.45000	      -0.31237	3.38474
 44.62241	 2.46000	      -0.31252	3.38477
 44.72230	 2.47000	      -0.31264	3.38481
 44.82225	 2.48000	      -0.31284	3.38485
 44.92221	 2.49000	      -0.31307	3.38489
 45.02220	 2.50000	      -0.31336	3.38492
 45.12220	 2.51000	      -0.31364	3.38496
 45.22218	 2.52000	      -0.31384	3.38500
 45.32223	 2.53000	      -0.31403	3.38503
 45.42228	 2.54000	      -0.31423	3.38507
 45.52243	 2.55000	      -0.31436	3.38510
 45.62264	 2.56000	      -0.31453	3.38514
 45.72285	 2.57000	      -0.31470	3.38518
 45.82308	 2.58000	      -0.31489	3.38521
 45.92328	 2.59000	      -0.31529	3.38525
 46.02344	 2.60000	      -0.31537	3.38528
 46.12367	 2.61000	      -0.31564	3.38531
 46.22385	 2.62000	      -0.31592	3.38535
 46.32407	 2.63000	      -0.31611	3.38538
 46.42421	 2.64000	      -0.31630	3.38541
 46.52438	 2.65000	      -0.31648	3.38545
 46.62454	 2.66000	      -0.31659	3.38548
 46.72472	 2.67000	      -0.31666	3.38551
 46.82479	 2.68000	      -0.31676	3.38555
 46.92492	 2.69000	      -0.31701	3.38558
 47.02507	 2.70000	      -0.31732	3.38561
 47.12516	 2.71000	      -0.31753	3.38564
 47.22533	 2.72000	      -0.31771	3.38567
 47.32543	 2.73000	      -0.31789	3.38570
 47.42561	 2.74000	      -0.31799	3.38573
 47.52575	 2.75000	      -0.31794	3.38577
 47.62587	 2.76000	      -0.31813	3.38580
 47.72595	 2.77000	      -0.31825	3.38583
 47.82602	 2.78000	      -0.31840	3.38586
 47.92602	 2.79000	      -0.31867	3.38588
 48.02602	 2.80000	      -0.31891	3.38591
 48.12592	 2.81000	      -0.31937	3.38594
 48.22587	 2.82000	      -0.31925	3.38597
 48.32584	 2.83000	      -0.31935	3.38600
 48.42579	 2.84000	      -0.31952	3.38603
 48.52580	 2.85000	      -0.31955	3.38606
 48.62577	 2.86000	      -0.31983	3.38608
 48.72572	 2.87000	      -0.32011	3.38611
 48.82577	 2.88000	      -0.32025	3.38614
 48.92582	 2.89000	      -0.32042	3.38616
 49.02579	 2.90000	      -0.32059	3.38619
 49.12582	 2.91000	      -0.32076	3.38622
 49.22577	 2.92000	      -0.32072	3.38624
 49.32572	 2.93000	      -0.32075	3.38627
 49.42566	 2.94000	      -0.32077	3.38630
 49.52577	 2.95000	      -0.32102	3.38632
 49.62602	 2.96000	      -0.32125	3.38635
 49.72629	 2.97000	      -0.32150	3.38637
 49.82634	 2.98000	      -0.32167	3.38639
 49.92628	 2.99000	      -0.32186	3.38642
 50.02623	 3.00000	      -0.32194	3.38644
 50.12621	 3.01000	      -0.32190	3.38647
 50.22616	 3.02000	      -0.32219	3.38649
 50.32608	 3.03000	      -0.32250	3.38651
 50.42607	 3.04000	      -0.32252	3.38654
 50.52603	 3.05000	      -0.32260	3.38656
 50.62600	 3.06000	      -0.32268	3.38658
 50.72598	 3.07000	      -0.32300	3.38660
 50.82592	 3.08000	      -0.32317	3.38663
 50.92587	 3.09000	      -0.32336	3.38665
 51.02575	 3.10000	      -0.32357	3.38667
 51.12572	 3.11000	      -0.32381	3.38669
 51.22569	 3.12000	      -0.32384	3.38671
 51.32564	 3.13000	      -0.32373	3.38673
 51.42556	 3.14000	      -0.32373	3.38675
 51.52548	 3.15000	      -0.32386	3.38677
 51.62516	 3.16000	      -0.32427	3.38679
 51.72484	 3.17000	      -0.32427	3.38681
