#EXPORTTYPE:                 	DATA SINGLE                              
#FILE:                       	SK_Clear_resin_entalp75kpm_20-150.ngb-sdg
#FORMAT:                     	NETZSCH5                                 
#FTYPE:                      	ASCII                                    
#IDENTITY:                   	SK_clear_resin                           
#DECIMAL:                    	POINT                                    
#SEPARATOR:                  	TAB                                      
#MTYPE:                      	DSC                                      
#INSTRUMENT:                 	NETZSCH DSC 214                          
#PROJECT:                    	?ø?†??-Ø                               
#DATE/TIME:                  	13.09.2019 18:37:53 (UTC+3)              
#CORR. FILE:                 	                                         
#TEMPCAL:                    	applied                                  
#SENSITIVITY:                	applied                                  
#LABORATORY:                 	CISIS                                    
#OPERATOR:                   	Nasonov                                  
#REMARK:                     	                                         
#SAMPLE:                     	1070-G290S -0-Ù.1-3-17X3                 
#SAMPLE MASS /mg:            	9.19                                     
#MATERIAL:                   	                                         
#REFERENCE:                  	                                         
#REFERENCE MASS /mg:         	7.76                                     
#TYPE OF CRUCIBLE:           	Concavus Pan Al, pierced lid             
#SAMPLE CRUCIBLE MASS /mg:   	0                                        
#REFERENCE CRUCIBLE MASS /mg:	0                                        
#M.RANGE /ßV:                	5000                                     
#TAU-R:                      	---                                      
#CORR. CODE:                 	009                                      
#EXO:                        	+1                                       
#RANGE:                      	20ËC/7.5(K/min)/150ËC                    
#SEGMENT:                    	S1/1                                     
#SEG. 1:                     	20ËC/7.5(K/min)/150ËC                    

##Temp./ËC	Time/min	DSC/(mW/mg)	Sensit./(uV/mW)
 38.10118	 2.41000	      -0.20709	3.38174
 38.17620	 2.42000	      -0.20734	3.38178
 38.25120	 2.43000	      -0.20754	3.38182
 38.32624	 2.44000	      -0.20766	3.38186
 38.40127	 2.45000	      -0.20777	3.38190
 38.47635	 2.46000	      -0.20789	3.38194
 38.55140	 2.47000	      -0.20807	3.38198
 38.62651	 2.48000	      -0.20837	3.38202
 38.70160	 2.49000	      -0.20857	3.38206
 38.77665	 2.50000	      -0.20872	3.38210
 38.85180	 2.51000	      -0.20889	3.38214
 38.92696	 2.52000	      -0.20939	3.38218
 39.00211	 2.53000	      -0.20954	3.38222
 39.07722	 2.54000	      -0.20941	3.38226
 39.15231	 2.55000	      -0.20953	3.38230
 39.22742	 2.56000	      -0.20954	3.38234
 39.30244	 2.57000	      -0.20966	3.38238
 39.37745	 2.58000	      -0.20975	3.38242
 39.45245	 2.59000	      -0.20985	3.38246
 39.52747	 2.60000	      -0.20987	3.38250
 39.60242	 2.61000	      -0.20998	3.38253
 39.67736	 2.62000	      -0.21005	3.38257
 39.75235	 2.63000	      -0.21007	3.38261
 39.82735	 2.64000	      -0.21019	3.38265
 39.90236	 2.65000	      -0.21040	3.38269
 39.97736	 2.66000	      -0.21040	3.38273
 40.05235	 2.67000	      -0.21044	3.38276
 40.12735	 2.68000	      -0.21053	3.38280
 40.20231	 2.69000	      -0.21057	3.38284
 40.27731	 2.70000	      -0.21071	3.38287
 40.35235	 2.71000	      -0.21080	3.38291
 40.42736	 2.72000	      -0.21086	3.38295
 40.50235	 2.73000	      -0.21093	3.38299
 40.57738	 2.74000	      -0.21099	3.38302
 40.65236	 2.75000	      -0.21113	3.38306
 40.72733	 2.76000	      -0.21115	3.38309
 40.80235	 2.77000	      -0.21129	3.38313
 40.87731	 2.78000	      -0.21138	3.38317
 40.95231	 2.79000	      -0.21154	3.38320
 41.02731	 2.80000	      -0.21167	3.38324
 41.10235	 2.81000	      -0.21172	3.38327
 41.17736	 2.82000	      -0.21170	3.38331
 41.25242	 2.83000	      -0.21171	3.38334
 41.32747	 2.84000	      -0.21191	3.38338
 41.40253	 2.85000	      -0.21216	3.38341
 41.47756	 2.86000	      -0.21216	3.38345
 41.55262	 2.87000	      -0.21222	3.38348
 41.62765	 2.88000	      -0.21234	3.38352
 41.70275	 2.89000	      -0.21254	3.38355
 41.77782	 2.90000	      -0.21262	3.38359
 41.85291	 2.91000	      -0.21295	3.38362
 41.92802	 2.92000	      -0.21300	3.38365
 42.00307	 2.93000	      -0.21300	3.38369
 42.07809	 2.94000	      -0.21307	3.38372
 42.15315	 2.95000	      -0.21315	3.38376
 42.22820	 2.96000	      -0.21325	3.38379
 42.30325	 2.97000	      -0.21332	3.38382
 42.37829	 2.98000	      -0.21341	3.38386
 42.45331	 2.99000	      -0.21368	3.38389
 42.52829	 3.00000	      -0.21373	3.38392
 42.60327	 3.01000	      -0.21376	3.38395
 42.67827	 3.02000	      -0.21393	3.38399
 42.75329	 3.03000	      -0.21405	3.38402
 42.82836	 3.04000	      -0.21417	3.38405
 42.90344	 3.05000	      -0.21427	3.38408
 42.97851	 3.06000	      -0.21446	3.38411
 43.05353	 3.07000	      -0.21462	3.38415
 43.12849	 3.08000	      -0.21481	3.38418
 43.20349	 3.09000	      -0.21493	3.38421
 43.27847	 3.10000	      -0.21515	3.38424
 43.35347	 3.11000	      -0.21524	3.38427
 43.42849	 3.12000	      -0.21526	3.38430
 43.50351	 3.13000	      -0.21520	3.38433
 43.57853	 3.14000	      -0.21530	3.38436
 43.65360	 3.15000	      -0.21544	3.38439
 43.72860	 3.16000	      -0.21555	3.38442
 43.80351	 3.17000	      -0.21567	3.38445
 43.87840	 3.18000	      -0.21584	3.38448
 43.95329	 3.19000	      -0.21610	3.38451
 44.02818	 3.20000	      -0.21618	3.38454
 44.10307	 3.21000	      -0.21622	3.38457
 44.17791	 3.22000	      -0.21623	3.38460
 44.25284	 3.23000	      -0.21627	3.38463
 44.32775	 3.24000	      -0.21631	3.38466
 44.40262	 3.25000	      -0.21640	3.38469
 44.47753	 3.26000	      -0.21648	3.38472
 44.55249	 3.27000	      -0.21652	3.38475
 44.62749	 3.28000	      -0.21661	3.38478
 44.70244	 3.29000	      -0.21669	3.38480
 44.77744	 3.30000	      -0.21688	3.38483
 44.85242	 3.31000	      -0.21704	3.38486
 44.92733	 3.32000	      -0.21725	3.38489
 45.00227	 3.33000	      -0.21724	3.38492
